LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ES,HUR,TOT,PC_LF,M,2019-11,13.9,
ES,HUR,TOT,PC_LF,M,2019-12,13.8,
ES,HUR,TOT,PC_LF,M,2020-01,13.9,
ES,HUR,TOT,PC_LF,M,2020-02,13.6,
ES,HUR,TOT,PC_LF,M,2020-03,14.5,
ES,HUR,TOT,PC_LF,M,2020-04,15.2,
ES,HUR,TOT,PC_LF,M,2020-05,15.5,
ES,HUR,TOT,PC_LF,M,2020-06,15.9,
ES,HUR,TOT,PC_LF,M,2020-07,16.2,
ES,HUR,TOT,PC_LF,M,2020-08,16.5,
ES,HUR,TOT,PC_LF,M,2020-09,16.4,
ES,HUR,TOT,PC_LF,M,2020-10,16.3,
ES,HUR,TOT,PC_LF,M,2020-11,16.2,
ES,HUR,TOT,PC_LF,M,2020-12,16.2,
ES,HUR,TOT,PC_LF,M,2021-01,15.8,
ES,HUR,TOT,PC_LF,M,2021-02,15.6,
ES,HUR,TOT,PC_LF,M,2021-03,15.3,
ES,HUR,TOT,PC_LF,M,2021-04,15.5,
ES,HUR,TOT,PC_LF,M,2021-05,15.5,
ES,HUR,TOT,PC_LF,M,2021-06,15.4,
ES,HUR,TOT,PC_LF,M,2021-07,15.1,
ES,HUR,TOT,PC_LF,M,2021-08,14.7,
ES,HUR,TOT,PC_LF,M,2021-09,14.2,
ES,HUR,TOT,PC_LF,M,2021-10,13.7,
ES,HUR,TOT,PC_LF,M,2021-11,13.4,
ES,HUR,TOT,PC_LF,M,2021-12,13.3,
ES,HUR,TOT,PC_LF,M,2022-01,13.3,
ES,HUR,TOT,PC_LF,M,2022-02,13.2,
ES,HUR,TOT,PC_LF,M,2022-03,13.2,
ES,HUR,TOT,PC_LF,M,2022-04,12.9,
ES,HUR,TOT,PC_LF,M,2022-05,12.6,
ES,HUR,TOT,PC_LF,M,2022-06,12.6,
ES,HUR,TOT,PC_LF,M,2022-07,12.6,
ES,HUR,TOT,PC_LF,M,2022-08,12.7,
ES,HUR,TOT,PC_LF,M,2022-09,12.9,
ES,HUR,TOT,PC_LF,M,2022-10,13,
ES,HUR,TOT,PC_LF,M,2022-11,13,
ES,HUR,TOT,PC_LF,M,2022-12,13,
ES,HUR,TOT,PC_LF,M,2023-01,12.9,
ES,HUR,TOT,PC_LF,M,2023-02,12.9,
ES,HUR,TOT,PC_LF,M,2023-03,12.8,
SE,HUR,TOT,PC_LF,M,2005-01,7,
SE,HUR,TOT,PC_LF,M,2005-02,7.8,
SE,HUR,TOT,PC_LF,M,2005-03,7.3,B
SE,HUR,TOT,PC_LF,M,2005-04,7.8,
SE,HUR,TOT,PC_LF,M,2005-05,8.1,
SE,HUR,TOT,PC_LF,M,2005-06,8.4,
SE,HUR,TOT,PC_LF,M,2005-07,8.3,
SE,HUR,TOT,PC_LF,M,2005-08,8,
SE,HUR,TOT,PC_LF,M,2005-09,7.6,
SE,HUR,TOT,PC_LF,M,2005-10,8.2,
SE,HUR,TOT,PC_LF,M,2005-11,7.4,
SE,HUR,TOT,PC_LF,M,2005-12,7.9,
SE,HUR,TOT,PC_LF,M,2006-01,8.1,
SE,HUR,TOT,PC_LF,M,2006-02,7.3,
SE,HUR,TOT,PC_LF,M,2006-03,7.6,
SE,HUR,TOT,PC_LF,M,2006-04,8,
SE,HUR,TOT,PC_LF,M,2006-05,7.4,
SE,HUR,TOT,PC_LF,M,2006-06,7.2,
SE,HUR,TOT,PC_LF,M,2006-07,7.2,
SE,HUR,TOT,PC_LF,M,2006-08,7.2,
SE,HUR,TOT,PC_LF,M,2006-09,6.9,
SE,HUR,TOT,PC_LF,M,2006-10,6.8,
SE,HUR,TOT,PC_LF,M,2006-11,6.8,
SE,HUR,TOT,PC_LF,M,2006-12,6.6,
SE,HUR,TOT,PC_LF,M,2007-01,6.7,
SE,HUR,TOT,PC_LF,M,2007-02,6.4,
SE,HUR,TOT,PC_LF,M,2007-03,6.7,
SE,HUR,TOT,PC_LF,M,2007-04,6.3,
SE,HUR,TOT,PC_LF,M,2007-05,6.1,
SE,HUR,TOT,PC_LF,M,2007-06,6.4,
SE,HUR,TOT,PC_LF,M,2007-07,6,
SE,HUR,TOT,PC_LF,M,2007-08,6.2,
SE,HUR,TOT,PC_LF,M,2007-09,6.3,
SE,HUR,TOT,PC_LF,M,2007-10,6.4,
SE,HUR,TOT,PC_LF,M,2007-11,6.1,
SE,HUR,TOT,PC_LF,M,2007-12,6.2,
SE,HUR,TOT,PC_LF,M,2008-01,6.2,
SE,HUR,TOT,PC_LF,M,2008-02,6,
SE,HUR,TOT,PC_LF,M,2008-03,6,
SE,HUR,TOT,PC_LF,M,2008-04,5.8,
SE,HUR,TOT,PC_LF,M,2008-05,6,
SE,HUR,TOT,PC_LF,M,2008-06,6.8,
SE,HUR,TOT,PC_LF,M,2008-07,6.4,
SE,HUR,TOT,PC_LF,M,2008-08,6.1,
SE,HUR,TOT,PC_LF,M,2008-09,6.6,
SE,HUR,TOT,PC_LF,M,2008-10,6.5,
SE,HUR,TOT,PC_LF,M,2008-11,7.2,
SE,HUR,TOT,PC_LF,M,2008-12,7,
SE,HUR,TOT,PC_LF,M,2009-01,7,
SE,HUR,TOT,PC_LF,M,2009-02,7.9,
SE,HUR,TOT,PC_LF,M,2009-03,8,
SE,HUR,TOT,PC_LF,M,2009-04,8,
SE,HUR,TOT,PC_LF,M,2009-05,9.1,
SE,HUR,TOT,PC_LF,M,2009-06,8.6,
SE,HUR,TOT,PC_LF,M,2009-07,8.6,
SE,HUR,TOT,PC_LF,M,2009-08,9,
SE,HUR,TOT,PC_LF,M,2009-09,9,
SE,HUR,TOT,PC_LF,M,2009-10,8.9,
SE,HUR,TOT,PC_LF,M,2009-11,8.9,
SE,HUR,TOT,PC_LF,M,2009-12,9.2,
SE,HUR,TOT,PC_LF,M,2010-01,9.3,
SE,HUR,TOT,PC_LF,M,2010-02,9.1,
SE,HUR,TOT,PC_LF,M,2010-03,9,
SE,HUR,TOT,PC_LF,M,2010-04,9.5,
SE,HUR,TOT,PC_LF,M,2010-05,9,
SE,HUR,TOT,PC_LF,M,2010-06,8.4,
SE,HUR,TOT,PC_LF,M,2010-07,8.9,
SE,HUR,TOT,PC_LF,M,2010-08,8.6,
SE,HUR,TOT,PC_LF,M,2010-09,8.6,
SE,HUR,TOT,PC_LF,M,2010-10,8.5,
SE,HUR,TOT,PC_LF,M,2010-11,8.2,
SE,HUR,TOT,PC_LF,M,2010-12,8.2,
SE,HUR,TOT,PC_LF,M,2011-01,8.2,
SE,HUR,TOT,PC_LF,M,2011-02,7.9,
SE,HUR,TOT,PC_LF,M,2011-03,8.1,
SE,HUR,TOT,PC_LF,M,2011-04,7.8,
SE,HUR,TOT,PC_LF,M,2011-05,8,
SE,HUR,TOT,PC_LF,M,2011-06,8.1,
SE,HUR,TOT,PC_LF,M,2011-07,7.9,
SE,HUR,TOT,PC_LF,M,2011-08,7.9,
SE,HUR,TOT,PC_LF,M,2011-09,7.7,
SE,HUR,TOT,PC_LF,M,2011-10,8,
SE,HUR,TOT,PC_LF,M,2011-11,7.9,
SE,HUR,TOT,PC_LF,M,2011-12,8,
SE,HUR,TOT,PC_LF,M,2012-01,8.1,
SE,HUR,TOT,PC_LF,M,2012-02,8,
SE,HUR,TOT,PC_LF,M,2012-03,7.7,
SE,HUR,TOT,PC_LF,M,2012-04,7.7,
SE,HUR,TOT,PC_LF,M,2012-05,8.4,
SE,HUR,TOT,PC_LF,M,2012-06,8,
SE,HUR,TOT,PC_LF,M,2012-07,8.2,
SE,HUR,TOT,PC_LF,M,2012-08,8.3,
SE,HUR,TOT,PC_LF,M,2012-09,8.3,
SE,HUR,TOT,PC_LF,M,2012-10,8.2,
SE,HUR,TOT,PC_LF,M,2012-11,8.6,
SE,HUR,TOT,PC_LF,M,2012-12,8.3,
SE,HUR,TOT,PC_LF,M,2013-01,8.1,
SE,HUR,TOT,PC_LF,M,2013-02,8.2,
SE,HUR,TOT,PC_LF,M,2013-03,8.5,
SE,HUR,TOT,PC_LF,M,2013-04,8.4,
SE,HUR,TOT,PC_LF,M,2013-05,8,
SE,HUR,TOT,PC_LF,M,2013-06,8.2,
SE,HUR,TOT,PC_LF,M,2013-07,8.1,
SE,HUR,TOT,PC_LF,M,2013-08,8.2,
SE,HUR,TOT,PC_LF,M,2013-09,8.3,
SE,HUR,TOT,PC_LF,M,2013-10,8,
SE,HUR,TOT,PC_LF,M,2013-11,8.2,
SE,HUR,TOT,PC_LF,M,2013-12,8.2,
SE,HUR,TOT,PC_LF,M,2014-01,8.3,
SE,HUR,TOT,PC_LF,M,2014-02,8.2,
SE,HUR,TOT,PC_LF,M,2014-03,8.3,
SE,HUR,TOT,PC_LF,M,2014-04,8.3,
SE,HUR,TOT,PC_LF,M,2014-05,7.8,
SE,HUR,TOT,PC_LF,M,2014-06,8.3,
SE,HUR,TOT,PC_LF,M,2014-07,8,
SE,HUR,TOT,PC_LF,M,2014-08,8.2,
SE,HUR,TOT,PC_LF,M,2014-09,7.9,
SE,HUR,TOT,PC_LF,M,2014-10,8.2,
SE,HUR,TOT,PC_LF,M,2014-11,8.1,
SE,HUR,TOT,PC_LF,M,2014-12,7.7,
SE,HUR,TOT,PC_LF,M,2015-01,8,
SE,HUR,TOT,PC_LF,M,2015-02,8.1,
SE,HUR,TOT,PC_LF,M,2015-03,7.7,
SE,HUR,TOT,PC_LF,M,2015-04,8,
SE,HUR,TOT,PC_LF,M,2015-05,7.8,
SE,HUR,TOT,PC_LF,M,2015-06,7.7,
SE,HUR,TOT,PC_LF,M,2015-07,7.3,
SE,HUR,TOT,PC_LF,M,2015-08,7.1,
SE,HUR,TOT,PC_LF,M,2015-09,7.5,
SE,HUR,TOT,PC_LF,M,2015-10,7.4,
SE,HUR,TOT,PC_LF,M,2015-11,7.1,
SE,HUR,TOT,PC_LF,M,2015-12,7.4,
SE,HUR,TOT,PC_LF,M,2016-01,7.2,
SE,HUR,TOT,PC_LF,M,2016-02,7.3,
SE,HUR,TOT,PC_LF,M,2016-03,7.5,
SE,HUR,TOT,PC_LF,M,2016-04,6.9,
SE,HUR,TOT,PC_LF,M,2016-05,7.4,
SE,HUR,TOT,PC_LF,M,2016-06,6.9,
SE,HUR,TOT,PC_LF,M,2016-07,7,
SE,HUR,TOT,PC_LF,M,2016-08,7.3,
SE,HUR,TOT,PC_LF,M,2016-09,6.9,
SE,HUR,TOT,PC_LF,M,2016-10,7.1,
SE,HUR,TOT,PC_LF,M,2016-11,7,
SE,HUR,TOT,PC_LF,M,2016-12,7.1,
SE,HUR,TOT,PC_LF,M,2017-01,7,
SE,HUR,TOT,PC_LF,M,2017-02,7.1,
SE,HUR,TOT,PC_LF,M,2017-03,6.6,
SE,HUR,TOT,PC_LF,M,2017-04,7,
SE,HUR,TOT,PC_LF,M,2017-05,6.9,
SE,HUR,TOT,PC_LF,M,2017-06,6.7,
SE,HUR,TOT,PC_LF,M,2017-07,7.1,
SE,HUR,TOT,PC_LF,M,2017-08,6.6,
SE,HUR,TOT,PC_LF,M,2017-09,7,
SE,HUR,TOT,PC_LF,M,2017-10,7,
SE,HUR,TOT,PC_LF,M,2017-11,6.6,
SE,HUR,TOT,PC_LF,M,2017-12,6.8,
SE,HUR,TOT,PC_LF,M,2018-01,6.8,
SE,HUR,TOT,PC_LF,M,2018-02,5.9,
SE,HUR,TOT,PC_LF,M,2018-03,6.3,
SE,HUR,TOT,PC_LF,M,2018-04,6.6,
SE,HUR,TOT,PC_LF,M,2018-05,6.1,
SE,HUR,TOT,PC_LF,M,2018-06,6.6,B
SE,HUR,TOT,PC_LF,M,2018-07,6.6,
SE,HUR,TOT,PC_LF,M,2018-08,6.5,
SE,HUR,TOT,PC_LF,M,2018-09,6.7,
SE,HUR,TOT,PC_LF,M,2018-10,6.6,
SE,HUR,TOT,PC_LF,M,2018-11,6.7,
SE,HUR,TOT,PC_LF,M,2018-12,6.8,
SE,HUR,TOT,PC_LF,M,2019-01,6.4,
SE,HUR,TOT,PC_LF,M,2019-02,7,
SE,HUR,TOT,PC_LF,M,2019-03,7.5,
SE,HUR,TOT,PC_LF,M,2019-04,6.6,
SE,HUR,TOT,PC_LF,M,2019-05,6.7,
SE,HUR,TOT,PC_LF,M,2019-06,6.5,
SE,HUR,TOT,PC_LF,M,2019-07,7.3,
SE,HUR,TOT,PC_LF,M,2019-08,7.3,
SE,HUR,TOT,PC_LF,M,2019-09,6.9,
SE,HUR,TOT,PC_LF,M,2019-10,7,
SE,HUR,TOT,PC_LF,M,2019-11,7.8,
SE,HUR,TOT,PC_LF,M,2019-12,6.9,
SE,HUR,TOT,PC_LF,M,2020-01,7.4,
SE,HUR,TOT,PC_LF,M,2020-02,7.8,
SE,HUR,TOT,PC_LF,M,2020-03,6.9,
SE,HUR,TOT,PC_LF,M,2020-04,8.1,
SE,HUR,TOT,PC_LF,M,2020-05,8.5,
SE,HUR,TOT,PC_LF,M,2020-06,9.2,
SE,HUR,TOT,PC_LF,M,2020-07,9.5,
SE,HUR,TOT,PC_LF,M,2020-08,9.3,
SE,HUR,TOT,PC_LF,M,2020-09,9.1,
SE,HUR,TOT,PC_LF,M,2020-10,8.8,
SE,HUR,TOT,PC_LF,M,2020-11,8.6,
SE,HUR,TOT,PC_LF,M,2020-12,9.2,
SE,HUR,TOT,PC_LF,M,2021-01,9,
SE,HUR,TOT,PC_LF,M,2021-02,9.1,
SE,HUR,TOT,PC_LF,M,2021-03,9.5,
SE,HUR,TOT,PC_LF,M,2021-04,9,
SE,HUR,TOT,PC_LF,M,2021-05,9,
SE,HUR,TOT,PC_LF,M,2021-06,9.4,
SE,HUR,TOT,PC_LF,M,2021-07,8.5,
SE,HUR,TOT,PC_LF,M,2021-08,8.9,
SE,HUR,TOT,PC_LF,M,2021-09,8.8,
SE,HUR,TOT,PC_LF,M,2021-10,8.3,
SE,HUR,TOT,PC_LF,M,2021-11,8.3,
SE,HUR,TOT,PC_LF,M,2021-12,7.9,
SE,HUR,TOT,PC_LF,M,2022-01,8.1,
SE,HUR,TOT,PC_LF,M,2022-02,7.2,
SE,HUR,TOT,PC_LF,M,2022-03,7.7,
SE,HUR,TOT,PC_LF,M,2022-04,7.7,
SE,HUR,TOT,PC_LF,M,2022-05,7.7,
SE,HUR,TOT,PC_LF,M,2022-06,7.6,
SE,HUR,TOT,PC_LF,M,2022-07,7,
SE,HUR,TOT,PC_LF,M,2022-08,7,
SE,HUR,TOT,PC_LF,M,2022-09,7.1,
SE,HUR,TOT,PC_LF,M,2022-10,7.7,
SE,HUR,TOT,PC_LF,M,2022-11,7.2,
SE,HUR,TOT,PC_LF,M,2022-12,7.5,
SE,HUR,TOT,PC_LF,M,2023-01,7.3,
SE,HUR,TOT,PC_LF,M,2023-02,7.6,
SE,HUR,TOT,PC_LF,M,2023-03,7.2,
TR,HUR,TOT,PC_LF,M,2005-01,9.3,
TR,HUR,TOT,PC_LF,M,2005-02,9.1,
TR,HUR,TOT,PC_LF,M,2005-03,9.3,
TR,HUR,TOT,PC_LF,M,2005-04,9.5,
TR,HUR,TOT,PC_LF,M,2005-05,9.7,
TR,HUR,TOT,PC_LF,M,2005-06,9.6,
TR,HUR,TOT,PC_LF,M,2005-07,9.5,
TR,HUR,TOT,PC_LF,M,2005-08,9.4,
TR,HUR,TOT,PC_LF,M,2005-09,9.6,
TR,HUR,TOT,PC_LF,M,2005-10,9.7,
TR,HUR,TOT,PC_LF,M,2005-11,9.7,
TR,HUR,TOT,PC_LF,M,2005-12,9.7,
TR,HUR,TOT,PC_LF,M,2006-01,9.6,
TR,HUR,TOT,PC_LF,M,2006-02,9.6,
TR,HUR,TOT,PC_LF,M,2006-03,9.3,
TR,HUR,TOT,PC_LF,M,2006-04,9.3,
TR,HUR,TOT,PC_LF,M,2006-05,8.8,
TR,HUR,TOT,PC_LF,M,2006-06,9,
TR,HUR,TOT,PC_LF,M,2006-07,9,
TR,HUR,TOT,PC_LF,M,2006-08,9,
TR,HUR,TOT,PC_LF,M,2006-09,8.8,
TR,HUR,TOT,PC_LF,M,2006-10,8.7,
TR,HUR,TOT,PC_LF,M,2006-11,8.7,
TR,HUR,TOT,PC_LF,M,2006-12,8.9,B
TR,HUR,TOT,PC_LF,M,2007-01,8.8,
TR,HUR,TOT,PC_LF,M,2007-02,9,
TR,HUR,TOT,PC_LF,M,2007-03,8.9,
TR,HUR,TOT,PC_LF,M,2007-04,9.2,
TR,HUR,TOT,PC_LF,M,2007-05,9.2,
TR,HUR,TOT,PC_LF,M,2007-06,9.2,
TR,HUR,TOT,PC_LF,M,2007-07,9.1,
TR,HUR,TOT,PC_LF,M,2007-08,9.2,
TR,HUR,TOT,PC_LF,M,2007-09,9.3,
TR,HUR,TOT,PC_LF,M,2007-10,9.5,
TR,HUR,TOT,PC_LF,M,2007-11,9.4,
TR,HUR,TOT,PC_LF,M,2007-12,9.3,
TR,HUR,TOT,PC_LF,M,2008-01,9.3,
TR,HUR,TOT,PC_LF,M,2008-02,9.5,
TR,HUR,TOT,PC_LF,M,2008-03,9.4,
TR,HUR,TOT,PC_LF,M,2008-04,9.2,
TR,HUR,TOT,PC_LF,M,2008-05,9.2,
TR,HUR,TOT,PC_LF,M,2008-06,9.6,
TR,HUR,TOT,PC_LF,M,2008-07,9.9,
TR,HUR,TOT,PC_LF,M,2008-08,9.8,
TR,HUR,TOT,PC_LF,M,2008-09,10.2,
TR,HUR,TOT,PC_LF,M,2008-10,10.6,
TR,HUR,TOT,PC_LF,M,2008-11,11.5,
TR,HUR,TOT,PC_LF,M,2008-12,12,
TR,HUR,TOT,PC_LF,M,2009-01,12.6,
TR,HUR,TOT,PC_LF,M,2009-02,13,
TR,HUR,TOT,PC_LF,M,2009-03,13.7,
TR,HUR,TOT,PC_LF,M,2009-04,14,
TR,HUR,TOT,PC_LF,M,2009-05,13.8,
TR,HUR,TOT,PC_LF,M,2009-06,13.4,
TR,HUR,TOT,PC_LF,M,2009-07,13.1,
TR,HUR,TOT,PC_LF,M,2009-08,13.2,
TR,HUR,TOT,PC_LF,M,2009-09,12.9,
TR,HUR,TOT,PC_LF,M,2009-10,12.5,
TR,HUR,TOT,PC_LF,M,2009-11,12.2,
TR,HUR,TOT,PC_LF,M,2009-12,12,
TR,HUR,TOT,PC_LF,M,2010-01,12.2,
TR,HUR,TOT,PC_LF,M,2010-02,12,
TR,HUR,TOT,PC_LF,M,2010-03,12,
TR,HUR,TOT,PC_LF,M,2010-04,11.5,
TR,HUR,TOT,PC_LF,M,2010-05,11.2,
TR,HUR,TOT,PC_LF,M,2010-06,10.9,
TR,HUR,TOT,PC_LF,M,2010-07,10.7,
TR,HUR,TOT,PC_LF,M,2010-08,11,
TR,HUR,TOT,PC_LF,M,2010-09,10.9,
TR,HUR,TOT,PC_LF,M,2010-10,10.7,
TR,HUR,TOT,PC_LF,M,2010-11,10.2,
TR,HUR,TOT,PC_LF,M,2010-12,10.1,
TR,HUR,TOT,PC_LF,M,2011-01,9.9,
TR,HUR,TOT,PC_LF,M,2011-02,9.6,
TR,HUR,TOT,PC_LF,M,2011-03,9.5,
TR,HUR,TOT,PC_LF,M,2011-04,9.5,
TR,HUR,TOT,PC_LF,M,2011-05,9.6,
TR,HUR,TOT,PC_LF,M,2011-06,9.5,
TR,HUR,TOT,PC_LF,M,2011-07,9.2,
TR,HUR,TOT,PC_LF,M,2011-08,8.8,
TR,HUR,TOT,PC_LF,M,2011-09,8.4,
TR,HUR,TOT,PC_LF,M,2011-10,8.5,
TR,HUR,TOT,PC_LF,M,2011-11,8.4,
TR,HUR,TOT,PC_LF,M,2011-12,8.5,
TR,HUR,TOT,PC_LF,M,2012-01,8.4,
TR,HUR,TOT,PC_LF,M,2012-02,8.6,
TR,HUR,TOT,PC_LF,M,2012-03,8.6,
TR,HUR,TOT,PC_LF,M,2012-04,8.5,
TR,HUR,TOT,PC_LF,M,2012-05,8.3,
TR,HUR,TOT,PC_LF,M,2012-06,8,
TR,HUR,TOT,PC_LF,M,2012-07,8.1,
TR,HUR,TOT,PC_LF,M,2012-08,8.2,
TR,HUR,TOT,PC_LF,M,2012-09,8.4,
TR,HUR,TOT,PC_LF,M,2012-10,8.4,
TR,HUR,TOT,PC_LF,M,2012-11,8.6,
TR,HUR,TOT,PC_LF,M,2012-12,8.8,
TR,HUR,TOT,PC_LF,M,2013-01,8.8,
TR,HUR,TOT,PC_LF,M,2013-02,8.8,
TR,HUR,TOT,PC_LF,M,2013-03,9,
TR,HUR,TOT,PC_LF,M,2013-04,9.1,
TR,HUR,TOT,PC_LF,M,2013-05,9,
TR,HUR,TOT,PC_LF,M,2013-06,8.9,
TR,HUR,TOT,PC_LF,M,2013-07,9.1,
TR,HUR,TOT,PC_LF,M,2013-08,9.2,
TR,HUR,TOT,PC_LF,M,2013-09,9.3,
TR,HUR,TOT,PC_LF,M,2013-10,9.1,
TR,HUR,TOT,PC_LF,M,2013-11,9.2,
TR,HUR,TOT,PC_LF,M,2013-12,9.1,B
TR,HUR,TOT,PC_LF,M,2014-01,9.2,
TR,HUR,TOT,PC_LF,M,2014-02,9.5,
TR,HUR,TOT,PC_LF,M,2014-03,9.5,
TR,HUR,TOT,PC_LF,M,2014-04,9.7,
TR,HUR,TOT,PC_LF,M,2014-05,9.7,
TR,HUR,TOT,PC_LF,M,2014-06,9.7,
TR,HUR,TOT,PC_LF,M,2014-07,9.9,
TR,HUR,TOT,PC_LF,M,2014-08,10.2,
TR,HUR,TOT,PC_LF,M,2014-09,10.1,
TR,HUR,TOT,PC_LF,M,2014-10,10.4,
TR,HUR,TOT,PC_LF,M,2014-11,10.5,
TR,HUR,TOT,PC_LF,M,2014-12,10.3,
TR,HUR,TOT,PC_LF,M,2015-01,10.5,
TR,HUR,TOT,PC_LF,M,2015-02,10.7,
TR,HUR,TOT,PC_LF,M,2015-03,10.5,
TR,HUR,TOT,PC_LF,M,2015-04,10.5,
TR,HUR,TOT,PC_LF,M,2015-05,10.2,
TR,HUR,TOT,PC_LF,M,2015-06,10.2,
TR,HUR,TOT,PC_LF,M,2015-07,10.1,
TR,HUR,TOT,PC_LF,M,2015-08,10.1,
TR,HUR,TOT,PC_LF,M,2015-09,10.2,
TR,HUR,TOT,PC_LF,M,2015-10,10.2,
TR,HUR,TOT,PC_LF,M,2015-11,10.2,
TR,HUR,TOT,PC_LF,M,2015-12,10.4,
TR,HUR,TOT,PC_LF,M,2016-01,10.2,
TR,HUR,TOT,PC_LF,M,2016-02,10.1,
TR,HUR,TOT,PC_LF,M,2016-03,10.2,
TR,HUR,TOT,PC_LF,M,2016-04,10.1,
TR,HUR,TOT,PC_LF,M,2016-05,10.3,
TR,HUR,TOT,PC_LF,M,2016-06,10.7,
TR,HUR,TOT,PC_LF,M,2016-07,11.1,
TR,HUR,TOT,PC_LF,M,2016-08,11.1,
TR,HUR,TOT,PC_LF,M,2016-09,11.6,
TR,HUR,TOT,PC_LF,M,2016-10,11.5,
TR,HUR,TOT,PC_LF,M,2016-11,11.6,
TR,HUR,TOT,PC_LF,M,2016-12,12.1,
TR,HUR,TOT,PC_LF,M,2017-01,12,
TR,HUR,TOT,PC_LF,M,2017-02,11.9,
TR,HUR,TOT,PC_LF,M,2017-03,11.9,
TR,HUR,TOT,PC_LF,M,2017-04,11.6,
TR,HUR,TOT,PC_LF,M,2017-05,11.1,
TR,HUR,TOT,PC_LF,M,2017-06,11,
TR,HUR,TOT,PC_LF,M,2017-07,10.6,
TR,HUR,TOT,PC_LF,M,2017-08,10.5,
TR,HUR,TOT,PC_LF,M,2017-09,10.3,
TR,HUR,TOT,PC_LF,M,2017-10,10.3,
TR,HUR,TOT,PC_LF,M,2017-11,10.1,
TR,HUR,TOT,PC_LF,M,2017-12,9.9,
TR,HUR,TOT,PC_LF,M,2018-01,9.8,
TR,HUR,TOT,PC_LF,M,2018-02,10,
TR,HUR,TOT,PC_LF,M,2018-03,10,
TR,HUR,TOT,PC_LF,M,2018-04,10.2,
TR,HUR,TOT,PC_LF,M,2018-05,10.6,
TR,HUR,TOT,PC_LF,M,2018-06,10.7,
TR,HUR,TOT,PC_LF,M,2018-07,10.8,
TR,HUR,TOT,PC_LF,M,2018-08,11.2,
TR,HUR,TOT,PC_LF,M,2018-09,11.5,
TR,HUR,TOT,PC_LF,M,2018-10,11.6,
TR,HUR,TOT,PC_LF,M,2018-11,12.2,
TR,HUR,TOT,PC_LF,M,2018-12,12.7,
TR,HUR,TOT,PC_LF,M,2019-01,13.6,
TR,HUR,TOT,PC_LF,M,2019-02,13.8,
TR,HUR,TOT,PC_LF,M,2019-03,13.9,
TR,HUR,TOT,PC_LF,M,2019-04,13.8,
TR,HUR,TOT,PC_LF,M,2019-05,13.7,
TR,HUR,TOT,PC_LF,M,2019-06,13.7,
TR,HUR,TOT,PC_LF,M,2019-07,13.9,
TR,HUR,TOT,PC_LF,M,2019-08,14.1,
TR,HUR,TOT,PC_LF,M,2019-09,14.1,
TR,HUR,TOT,PC_LF,M,2019-10,13.5,
TR,HUR,TOT,PC_LF,M,2019-11,13.3,
TR,HUR,TOT,PC_LF,M,2019-12,13.4,
TR,HUR,TOT,PC_LF,M,2020-01,13,
TR,HUR,TOT,PC_LF,M,2020-02,12.5,
TR,HUR,TOT,PC_LF,M,2020-03,13,
TR,HUR,TOT,PC_LF,M,2020-04,13.5,
TR,HUR,TOT,PC_LF,M,2020-05,13.6,
TR,HUR,TOT,PC_LF,M,2020-06,13.7,
TR,HUR,TOT,PC_LF,M,2020-07,14.3,
TR,HUR,TOT,PC_LF,M,2020-08,12.9,
TR,HUR,TOT,PC_LF,M,2020-09,12.6,
TR,HUR,TOT,PC_LF,M,2020-10,13,
TR,HUR,TOT,PC_LF,M,2020-11,13,
TR,HUR,TOT,PC_LF,M,2020-12,12.6,
TR,HUR,TOT,PC_LF,M,2021-01,12.5,
TR,HUR,TOT,PC_LF,M,2021-02,13.2,
TR,HUR,TOT,PC_LF,M,2021-03,12.9,
TR,HUR,TOT,PC_LF,M,2021-04,13.5,
TR,HUR,TOT,PC_LF,M,2021-05,13.2,
TR,HUR,TOT,PC_LF,M,2021-06,11,
TR,HUR,TOT,PC_LF,M,2021-07,11.6,
TR,HUR,TOT,PC_LF,M,2021-08,11.9,
TR,HUR,TOT,PC_LF,M,2021-09,11.2,
TR,HUR,TOT,PC_LF,M,2021-10,11,
TR,HUR,TOT,PC_LF,M,2021-11,11.1,
TR,HUR,TOT,PC_LF,M,2021-12,11,
TR,HUR,TOT,PC_LF,M,2022-01,11.3,
TR,HUR,TOT,PC_LF,M,2022-02,10.7,
TR,HUR,TOT,PC_LF,M,2022-03,11.2,
TR,HUR,TOT,PC_LF,M,2022-04,11,
TR,HUR,TOT,PC_LF,M,2022-05,10.8,
TR,HUR,TOT,PC_LF,M,2022-06,10.4,
TR,HUR,TOT,PC_LF,M,2022-07,10.2,
TR,HUR,TOT,PC_LF,M,2022-08,9.7,
TR,HUR,TOT,PC_LF,M,2022-09,10,
TR,HUR,TOT,PC_LF,M,2022-10,10.1,
TR,HUR,TOT,PC_LF,M,2022-11,10.1,
TR,HUR,TOT,PC_LF,M,2022-12,10.3,
TR,HUR,TOT,PC_LF,M,2023-01,9.8,
TR,HUR,TOT,PC_LF,M,2023-02,10,
TR,HUR,TOT,PC_LF,M,2023-03,10,
GB,HUR,TOT,PC_LF,M,2005-01,4.8,
GB,HUR,TOT,PC_LF,M,2005-02,4.7,
GB,HUR,TOT,PC_LF,M,2005-03,4.7,
GB,HUR,TOT,PC_LF,M,2005-04,4.8,
GB,HUR,TOT,PC_LF,M,2005-05,4.8,
GB,HUR,TOT,PC_LF,M,2005-06,4.7,
